"category_name","Name","Link","Pieces","Set","year"
"Town","Flowers, Trees and Fences","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6318-1",49," Town: Classic Town: Supplemental","1996"
"Town","Trees and Fences","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6319-1",37," Town: Classic Town: Supplemental","1993"
"Town","T-Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6320-1",2," Town: Town Jr.: Supplemental","1997"
"Town","Curved Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6321-1",2," Town: Town Jr.: Supplemental","1997"
"Town","Straight Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6322-1",2," Town: Town Jr.: Supplemental","1997"
"Town","Cross Road Plates","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6323-1",2," Town: Town Jr.: Supplemental","1997"
"Town","Chopper Cop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6324-1",19," Town: Town Jr.: Police","1998"
"Town","Package Pick-Up (Package Pickup)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6325-1",25," Town: Town Jr.: Cargo","1998"
"Town","Town Folks","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6326-1",10," Town: Town Jr.: Supplemental","1998"
"Town","Turbo Champs","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6327-1",44," Town: Town Jr.: Race","1998"
"Town","Helicopter Transport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6328-1",93," Town: Town Jr.: Police","1998"
"Town","Truck Stop Café {Cafe}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6329-1",125," Town: Town Jr.: Traffic","1998"
"Town","Cargo Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6330-1",213," Town: Town Jr.: Cargo","1998"
"Town","Patriot Jet","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6331-1",146," Town: Classic Town: Airport","1996"
"Town","Command Post Central","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6332-1",248," Town: Town Jr.: Police","1998"
"Town","Race and Chase","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6333-1",42," Town: Town Jr.: Race","1998"
"Town","Wave Jump Racers","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6334-1",158," Town: Classic Town: Race","1996"
"Town","Indy Transport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6335-1",375," Town: Classic Town: Race","1996"
"Town","Launch Response Unit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6336-1",172," Town: Classic Town: Launch Command","1995"
"Town","Fast Track Finish","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6337-1",309," Town: Classic Town: Race","1996"
"Town","Hurricane Harbor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6338-1",350," Town: Classic Town: Coast Guard","1995"
"Town","Shuttle Launch Pad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6339-1",528," Town: Classic Town: Launch Command","1995"
"Town","Hook & Ladder","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6340-1",168," Town: Classic Town: Fire","1994"
"Town","Gas N' Go Flyer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6341-1",87," Town: Classic Town: Airport","1994"
"Town","Beach Rescue Chopper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6342-1",133," Town: Classic Town: Coast Guard","1993"
"Town","Jet Speed Justice","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6344-1",143," Town: Classic Town: Police","1993"
"Town","Aerial Acrobats","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6345-1",313," Town: Classic Town: Airport","1993"
"Town","Shuttle Launching Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6346-1",371," Town: Classic Town: Airport","1992"
"Town","Monorail Accessory Track","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6347-1",54," Town: Classic Town: Supplemental","1991"
"Town","Surveillance Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6348-1",298," Town: Classic Town: Police","1994"
"Town","Vacation House","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6349-1",193," Town: Classic Town: Building","1988"
"Town","Pizza To Go","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6350-1",135," Town: Classic Town: Food & Drink","1994"
"Town","Surf N' Sail Camper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6351-1",173," Town: Classic Town: Recreation","1992"
"Town","Cargomaster Crane","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6352-1",132," Town: Classic Town: Construction","1991"
"Town","Coastal Cutter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6353-1",171," Town: Classic Town: Coast Guard","1991"
"Town","Pursuit Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6354-1",147," Town: Classic Town: Police","1990"
"Town","Derby Trotter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6355-1",134," Town: Classic Town: Recreation","1989"
"Town","Med-Star Rescue Plane","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6356-1",140," Town: Classic Town: Hospital","1988"
"Town","Stunt 'Copter N' Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6357-1",152," Town: Classic Town: Traffic","1988"
"Town","Snorkel Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6358-1",136," Town: Classic Town: Fire","1987"
"Town","Horse Trailer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6359-1",132," Town: Classic Town: Recreation","1986"
"Town","Weekend Cottage","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6360-1",103," Town: Classic Town: Building","1986"
"Town","Mobile Crane","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6361-1",152," Town: Classic Town: Construction","1986"
"Town","Post Office","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6362-1",128," Town: Classic Town: Post Office","1982"
"Town","Auto Service Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6363-1",133," Town: Classic Town: Traffic","1980"
"Town","Paramedic Unit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6364-1",125," Town: Classic Town: Hospital","1980"
"Town","Summer Cottage","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6365-1",140," Town: Classic Town: Building","1981"
"Town","Fire & Rescue Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6366-1",92," Town: Classic Town: Fire","1984"
"Town","Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6367-1",141," Town: Classic Town: Cargo","1984"
"Town","Jet Airliner","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6368-1",121," Town: Classic Town: Airport","1985"
"Town","Garage","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6369-1",126," Town: Classic Town: Traffic","1985"
"Town","Weekend Home","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6370-1",167," Town: Classic Town: Building","1985"
"Town","Service Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6371-1",243," Town: Classic Town: Gas Station","1983"
"Town","Town House","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6372-1",211," Town: Classic Town: Building","1982"
"Town","Motorcycle Shop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6373-1",163," Town: Classic Town: Traffic","1984"
"Town","Holiday Home","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6374-1",243," Town: Classic Town: Building","1983"
"Town","Holiday Home - Velux Edition","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6374-2",243," Town: Classic Town: Building","1983"
"Town","Trans Air Carrier (Transair Carrier)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6375-1",185," Town: Classic Town: Cargo","1990"
"Town","Gas Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6375-2",248," Town: Classic Town: Gas Station","1980"
"Town","Breezeway Café {Cafe}","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6376-1",156," Town: Classic Town: Food & Drink","1990"
"Town","Delivery Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6377-1",274," Town: Classic Town: Cargo","1985"
"Town","Service Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6378-1",269," Town: Classic Town: Gas Station","1986"
"Town","Riding Stable","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6379-1",265," Town: Classic Town: Building","1986"
"Town","Emergency Treatment Center (St. Mary's Hospital)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6380-1",270," Town: Classic Town: Hospital","1987"
"Town","Motor Speedway","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6381-1",171," Town: Classic Town: Race","1987"
"Town","Fire Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6382-1",366," Town: Classic Town: Fire","1981"
"Town","Public Works Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6383-1",389," Town: Classic Town: Construction","1981"
"Town","Police Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6384-1",369," Town: Classic Town: Police","1983"
"Town","Fire House-I","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6385-1",384," Town: Classic Town: Fire","1985"
"Town","Police Command Base","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6386-1",347," Town: Classic Town: Police","1986"
"Town","Coastal Rescue Base","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6387-1",339," Town: Classic Town: Coast Guard","1989"
"Town","Holiday Home with Caravan","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6388-1",321," Town: Classic Town: Building","1989"
"Town","Fire Control Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6389-1",507," Town: Classic Town: Fire","1990"
"Town","Main Street","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6390-1",548," Town: Classic Town: Traffic","1980"
"Town","Cargo Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6391-1",530," Town: Classic Town: Cargo","1984"
"Town","Airport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6392-1",450," Town: Classic Town: Airport","1985"
"Town","Big-Rig Truck Stop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6393-1",575," Town: Classic Town: Traffic","1987"
"Town","Metro Park & Service Tower","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6394-1",566," Town: Classic Town: Gas Station","1988"
"Town","Victory Lap Raceway","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6395-1",516," Town: Classic Town: Race","1988"
"Town","International Jetport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6396-1",463," Town: Classic Town: Airport","1990"
"Town","Gas N' Wash Express","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6397-1",452," Town: Classic Town: Gas Station","1992"
"Town","Central Precinct HQ","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6398-1",592," Town: Classic Town: Police","1993"
"Town","Airport Shuttle","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6399-1",728," Town: Classic Town: Airport","1990"
"Town","Go-Kart","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6400-1",18," Town: Classic Town: Race","1997"
"Town","Seaside Cabana","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6401-1",36," Town: Paradisa","1992"
"Town","Sidewalk Cafe","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6402-1",39," Town: Paradisa","1994"
"Town","Paradise Playground","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6403-1",82," Town: Paradisa","1993"
"Town","Carriage Ride","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6404-1",54," Town: Paradisa","1996"
"Town","Sunset Stables","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6405-1",121," Town: Paradisa","1992"
"Town","Go-Kart polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6406-1",18," Town: Classic Town: Race","1997"
"Town","Fire Chief","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6407-1",21," Town: Town Jr.: Fire","1997"
"Town","Island Arcade","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6409-1",125," Town: Paradisa","1993"
"Town","Cabana Beach","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6410-1",135," Town: Paradisa","1994"
"Town","Sand Dollar Cafe","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6411-1",140," Town: Paradisa","1992"
"Town","Dolphin Point","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6414-1",190," Town: Paradisa","1995"
"Town","Res-Q Jet-Ski","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6415-1",12," Town: Res-Q","1998"
"Town","Poolside Paradise","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6416-1",207," Town: Paradisa","1992"
"Town","Show Jumping Event","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6417-1",32," Town: Paradisa","1997"
"Town","Country Club","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6418-1",260," Town: Paradisa","1996"
"Town","Rolling Acres Ranch","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6419-1",349," Town: Paradisa","1992"
"Town","Mail Carrier","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6420-1",8," Town: Classic Town: Post Office","1998"
"Town","Telephone Repair","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6422-1",39," Town: Town Jr.: Traffic","1998"
"Town","Mini Tow Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6423-1",31," Town: Town Jr.: Wrecker","2000"
"Town","Rig Racers","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6424-1",87," Town: Town Jr.: Race","1998"
"Town","TV Chopper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6425-1",32," Town: Town Jr.: Traffic","1999"
"Town","Super Cycle Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6426-1",140," Town: Town Jr.: Traffic","1998"
"Town","Road Signs","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6427-1",43," Town: Town Jr.: Supplemental","1999"
"Town","Wave Saver polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6428-1",12," Town: Res-Q","1998"
"Town","Blaze Responder","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6429-1",35," Town: Town Jr.: Fire","1999"
"Town","Night Patroller","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6430-1",139," Town: Classic Town: Police","1991"
"Town","Road Rescue","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6431-1",44," Town: Res-Q","1998"
"Town","Speedway Transport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6432-1",125," Town: Town Jr.: Race","1999"
"Town","Coast Watch (Coastwatch)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6433-1",75," Town: Town Jr.: Police","1999"
"Town","Roadside Repair","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6434-1",193," Town: Town Jr.: Traffic","1999"
"Town","Coast Guard HQ","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6435-1",200," Town: Town Jr.: Coast Guard","1999"
"Town","Go-Kart","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6436-1",17," Town: Classic Town: Race","1999"
"Town","Beach Buggy","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6437-1",24," Town: Town Jr.: Coast Guard","1999"
"Town","Mini Dumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6439-1",26," Town: Town Jr.: Construction","1999"
"Town","Jetport Fire Squad","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6440-1",151," Town: Classic Town: Airport","1991"
"Town","Deep Reef Refuge","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6441-1",416," Town: Divers","1997"
"Town","Sting Ray Explorer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6442-1",132," Town: Divers","1997"
"Town","Outback Airstrip","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6444-1",148," Town: Outback","1997"
"Town","Emergency Evac (Emergency Evacuation)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6445-1",93," Town: Res-Q","1998"
"Town","Crane Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6446-1",22," Town: Town Jr.: Wrecker","1999"
"Town","Dumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6447-1",41," Town: Town Jr.: Construction","1999"
"Town","Mobile Police Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6450-1",76," Town: Classic Town: Police","1986"
"Town","River Response","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6451-1",132," Town: Res-Q","1998"
"Town","Mini Rocket Launcher","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6452-1",28," Town: Space Port","1999"
"Town","Com-Link Cruiser (Comlink Cruiser)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6453-1",56," Town: Space Port","1999"
"Town","Countdown Corner","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6454-1",128," Town: Space Port","1999"
"Town","Space Simulation Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6455-1",230," Town: Space Port","1999"
"Town","Mission Control","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6456-1",466," Town: Space Port","1999"
"Town","Astronaut Figure","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6457-1",13," Town: Space Port","1999"
"Town","Satellite with Astronaut","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6458-1",26," Town: Space Port","1999"
"Town","Fuel Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6459-1",108," Town: Space Port","1999"
"Town","Surveillance Chopper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6461-1",25," Town: Space Port","1999"
"Town","Aerial Recovery","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6462-1",188," Town: Res-Q","1998"
"Town","Lunar Rover","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6463-1",31," Town: Space Port","1999"
"Town","Super Rescue Complex","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6464-1",312," Town: Town Jr.: Traffic","1999"
"Town","Space Port Jet","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6465-1",55," Town: Space Port","1999"
"Town","Power Pitstop","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6467-1",57," Town: Town Jr.: Race","1999"
"Town","Tow-n-Go Value Pack","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6468-1",41," Town: Town Jr.: Wrecker","1999"
"Town","Mini Dump Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6470-1",21," Town: Town Jr.: Construction","2000"
"Town","4WD Police Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6471-1",26," Town: Town Jr.: Police","2000"
"Town","Gas N' Wash Express","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6472-1",453," Town: Classic Town: Gas Station","2001"
"Town","Res-Q Cruiser","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6473-1",282," Town: Res-Q","1998"
"Town","Wheeled Front Shovel","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6474-1",44," Town: Town Jr.: Construction","2000"
"Town","Fire Fighter's Lift Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6477-1",100," Town: Town Jr.: Fire","2000"
"Town","Fire Fighters' HQ","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6478-1",219," Town: Town Jr.: Fire","2000"
"Town","Emergency Response Center","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6479-1",406," Town: Res-Q","1998"
"Town","Hook and Ladder Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6480-1",106," Town: Classic Town: Fire","1986"
"Town","Construction Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6481-1",166," Town: Classic Town: Construction","1989"
"Town","Rescue Helicopter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6482-1",179," Town: Classic Town: Hospital","1989"
"Town","Coastal Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6483-1",234," Town: Classic Town: Police","1994"
"Town","F1 Hauler","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6484-1",257," Town: Classic Town: Race","1995"
"Town","Fire Engine","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6486-1",62," Town: Town Jr.: Fire","1997"
"Town","Mountain Rescue","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6487-1",64," Town: Outback","1997"
"Town","Seaside Holiday Cottage","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6489-1",77," Town: Paradisa","1997"
"Town","Amazon Crossing","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6490-1",114," Town: Outback","1997"
"Town","Go-Kart polybag","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6498-1",17," Town: Classic Town: Race","1999"
"Town","Sport Convertible","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6501-1",22," Town: Classic Town: Traffic","1987"
"Town","Turbo Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6502-1",20," Town: Classic Town: Race","1987"
"Town","Sprint Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6503-1",23," Town: Classic Town: Race","1988"
"Town","Tractor","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6504-1",17," Town: Classic Town: Construction","1988"
"Town","Fire Chief's Car","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6505-1",21," Town: Classic Town: Fire","1988"
"Town","Precinct Cruiser","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6506-1",23," Town: Classic Town: Police","1989"
"Town","Mini Dumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6507-1",26," Town: Classic Town: Construction","1989"
"Town","Wave Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6508-1",31," Town: Classic Town: Race","1990"
"Town","Red Devil Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6509-1",30," Town: Classic Town: Race","1991"
"Town","Mud Runner","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6510-1",25," Town: Classic Town: Race","1991"
"Town","Rescue Runabout","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6511-1",34," Town: Classic Town: Fire","1992"
"Town","Landscape Loader","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6512-1",33," Town: Classic Town: Construction","1992"
"Town","Glade Runner","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6513-1",26," Town: Classic Town: Harbor","1993"
"Town","Trail Ranger","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6514-1",32," Town: Classic Town: Recreation","1994"
"Town","Stunt Copter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6515-1",30," Town: Classic Town: Airport","1994"
"Town","Moon Walker","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6516-1",24," Town: Classic Town: Launch Command","1995"
"Town","Water Jet","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6517-1",23," Town: Classic Town: Race","1996"
"Town","Baja Buggy","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6518-1",33," Town: Classic Town: Coast Guard","1996"
"Town","Turbo Tiger","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6519-1",42," Town: Race","2000"
"Town","Mobile Outpost","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6520-1",210," Town: Arctic","2000"
"Town","Emergency Repair Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6521-1",48," Town: Classic Town: Traffic","1987"
"Town","Highway Patrol","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6522-1",20," Town: Classic Town: Police","1987"
"Town","Red Cross","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6523-1",42," Town: Classic Town: Hospital","1987"
"Town","Red Cross - Dansk Røde Kors Edition","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6523-2",42," Town: Classic Town: Hospital","1988"
"Town","Blizzard Blazer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6524-1",42," Town: Classic Town: Traffic","1988"
"Town","Blaze Commander","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6525-1",46," Town: Classic Town: Fire","1995"
"Town","Red Line Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6526-1",42," Town: Classic Town: Race","1989"
"Town","Tipper Truck","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6527-1",35," Town: Classic Town: Construction","1989"
"Town","Sand Storm Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6528-1",30," Town: Classic Town: Race","1989"
"Town","Ultra Light I","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6529-1",22," Town: Classic Town: Airport","1990"
"Town","Sport Coupe (City Car)","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6530-1",35," Town: Classic Town: Traffic","1990"
"Town","Flame Chaser","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6531-1",50," Town: Classic Town: Fire","1991"
"Town","Diesel Dumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6532-1",37," Town: Classic Town: Construction","1991"
"Town","Police 4x4","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6533-1",58," Town: Classic Town: Police","1992"
"Town","Beach Bandit","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6534-1",37," Town: Classic Town: Recreation","1992"
"Town","Dumper","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6535-1",38," Town: Classic Town: Construction","1995"
"Town","Aero Hawk","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6536-1",37," Town: Classic Town: Airport","1993"
"Town","Hydro Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6537-1",44," Town: Classic Town: Race","1994"
"Town","Rebel Roadster","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6538-1",51," Town: Classic Town: Traffic","1994"
"Town","Victory Cup Racers","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6539-1",426," Town: Classic Town: Race","1993"
"Town","Pier Police","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6540-1",315," Town: Classic Town: Police","1991"
"Town","Intercoastal Seaport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6541-1",514," Town: Classic Town: Harbor","1991"
"Town","Launch & Load Seaport","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6542-1",1036," Town: Classic Town: Harbor","1991"
"Town","Sail N' Fly Marina","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6543-1",673," Town: Classic Town: Harbor","1994"
"Town","Shuttle Transcon 2","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6544-1",313," Town: Classic Town: Launch Command","1995"
"Town","Search N' Rescue","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6545-1",270," Town: Classic Town: Police","1996"
"Town","Slick Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6546-1",34," Town: Classic Town: Race","1996"
"Town","Fun Fair","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6547-1",161," Town: Paradisa","1997"
"Town","Octan Gas Station","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6548-1",113," Town: Town Jr.: Gas Station","1997"
"Town","Roadblock Runners","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6549-1",167," Town: Town Jr.: Traffic","1997"
"Town","Outback Racer","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6550-1",44," Town: Outback","1997"
"Town","Checkered Flag 500","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6551-1",158," Town: Classic Town: Race","1992"
"Town","Rocky River Retreat","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6552-1",232," Town: Classic Town: Recreation","1993"
"Town","Crisis News Crew","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6553-1",124," Town: Outback","1997"
"Town","Blaze Brigade","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6554-1",238," Town: Town Jr.: Fire","1997"
"Town","Sea Hunter","https://www.bricklink.com/v2/catalog/catalogitem.page?S=6555-1",24," Town: Divers","1997"
